text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL,,
"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v",FALSE,14297,NA,2016-10-20 02:27:31,FALSE,NA,788929609458823000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6514,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"After Crooked @HillaryClinton allowed ISIS to rise, she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn",FALSE,15316,NA,2016-10-20 02:26:24,FALSE,NA,788929328696349000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,7146,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ",FALSE,14263,NA,2016-10-20 02:21:32,FALSE,NA,788928106950070000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6566,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f,FALSE,9399,NA,2016-10-20 02:21:19,FALSE,NA,788928050008207000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4244,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. #BigLeagueTruth #Debate,FALSE,15045,NA,2016-10-20 02:19:22,FALSE,NA,788927558288970000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6312,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  
❌LIBYA
❌SYRIA
❌IRAN
❌IRAQ
❌ASIA PIVOT
❌RUSSIAN RESET
❌BENGHAZI… https://t.co/H1UH0svtt2",FALSE,21120,NA,2016-10-20 02:16:25,TRUE,NA,788926818162139000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11608,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ",FALSE,16417,NA,2016-10-20 02:14:29,FALSE,NA,788926328976188000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7587,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz,FALSE,16036,NA,2016-10-20 02:11:33,FALSE,NA,788925593051992000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7597,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Crooked’s top aides were MIRED in massive conflicts of interests at the State Dept. We MUST #DrainTheSwamp https://t.co/a4p7q9jZde #Debate,FALSE,11250,NA,2016-10-20 02:08:08,FALSE,NA,788924731541959000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,5754,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Crooked @HillaryClinton's foundation is a CRIMINAL ENTERPRISE. Time to #DrainTheSwamp!  https://t.co/89eOMTsIjt #BigLeagueTruth #Debate,FALSE,12700,NA,2016-10-20 02:02:53,FALSE,NA,788923410353009000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6558,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Moderator: “Respectfully, you won’t answer the pay-to-play question.” #Debate #BigLeagueTruth",FALSE,15584,NA,2016-10-20 02:02:15,FALSE,NA,788923253473419000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,7189,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@HillaryClinton loves to lie. America has had enough of the CLINTON'S! It is time to #DrainTheSwamp! Debates https://t.co/3Mz4T7qTTR,FALSE,15739,NA,2016-10-20 01:59:07,FALSE,NA,788922462733869000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,8420,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
She'll say anything and change NOTHING! #MAGA #BigLeagueTruth https://t.co/6E767Uw6Dj,FALSE,13827,NA,2016-10-20 01:58:34,FALSE,NA,788922326729368000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6519,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate  #BigLeagueTruth https://t.co/tuNQePu8Vk,FALSE,15752,NA,2016-10-20 01:57:00,FALSE,NA,788921932523594000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7191,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Crooked's camp incited violence at my rallies. These incidents weren't ""spontaneous"" - like she claimed in Benghazi! https://t.co/aCzOgFIfZ2",FALSE,15022,NA,2016-10-20 01:56:54,FALSE,NA,788921907835830000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,9327,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#CrookedHillary is nothing more than a Wall Street PUPPET! #BigLeagueTruth #Debate https://t.co/skhBWG6AQ3,FALSE,24182,NA,2016-10-20 01:56:01,FALSE,NA,788921683629400000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,13400,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Brought to you by @HillaryClinton &amp; her campaign- in Chicago, Illinois. 
#BigLeagueTruth #DrainTheSwamp https://t.co/10iUBOcECp",FALSE,16496,NA,2016-10-20 01:55:42,FALSE,NA,788921604130562000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10777,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Our country is stagnant. We’ve lost jobs and business. We don’t make things anymore b/c of the bill Hillary’s husband signed and she blessed,FALSE,17085,NA,2016-10-20 01:51:49,FALSE,NA,788920628535435000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6444,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Crooked Hillary has never created a job in her life. We will create 25 million jobs. Think she can do that? Not a c… https://t.co/64Kll0Dl7K,FALSE,14969,NA,2016-10-20 01:51:15,TRUE,NA,788920482238038000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,7873,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@HillaryClinton has been doing this for THIRTY YEARS....where has she been? #BigLeagueTruth,FALSE,12179,NA,2016-10-20 01:50:20,FALSE,NA,788920252931281000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5025,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#CrookedHillary gives Obama an “A” for an economic recovery that’s the slowest since WWII... #BigLeagueTruth… https://t.co/wVMFHdyCu2,FALSE,9376,NA,2016-10-20 01:49:00,TRUE,NA,788919918007759000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4544,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"THE CHOICE IS CLEAR!
#BigLeagueTruth #DrainTheSwamp https://t.co/kGx88PEpmX",FALSE,12690,NA,2016-10-20 01:46:54,FALSE,NA,788919388850094000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6309,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I will renegotiate NAFTA. If I can’t make a great deal, we’re going to tear it up. We’re going to get this economy running again. #Debate",FALSE,16114,NA,2016-10-20 01:45:45,FALSE,NA,788919099275391000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,5925,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
This is what we can expect from #CrookedHillary. More Taxes. More Spending. #BigLeageTruth #DrainTheSwamp #Debates https://t.co/5yxnt0gNUF,FALSE,10902,NA,2016-10-20 01:44:36,FALSE,NA,788918810040344000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6174,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#BigLeagueTruth https://t.co/jhDLwFez3v,FALSE,9221,NA,2016-10-20 01:44:31,FALSE,NA,788918790624948000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,4015,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@HillaryClinton's tax hikes will CRUSH our economy. I will cut taxes -- BIG LEAGUE. https://t.co/EtA1tBnrNG https://t.co/NgMDP4wilI,FALSE,8319,NA,2016-10-20 01:42:53,FALSE,NA,788918380082319000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,3688,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
".@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth
#Debates https://t.co/SmjNuHi7XB",FALSE,12455,NA,2016-10-20 01:39:40,FALSE,NA,788917570317320000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6988,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@HillaryClinton has been a foreign policy DISASTER for the American people. I will #MakeAmericaStrongAgain #Debate… https://t.co/tj6PWM5r1J,FALSE,9648,NA,2016-10-20 01:39:29,TRUE,NA,788917524322628000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,5332,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Moderator: Hillary plan calls for more regulation and more government spending. #Debate #BigLeagueTruth,FALSE,10048,NA,2016-10-20 01:38:47,FALSE,NA,788917347826278000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,4369,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
".@HillaryClinton- you have failed, failed, and failed. #BigLeagueTruth
Time to #DrainTheSwamp! https://t.co/c2EiyU8XKK",FALSE,12471,NA,2016-10-20 01:37:37,FALSE,NA,788917052337558000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6796,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Hillary has called for 550% more Syrian immigrants, but won’t even mention “radical Islamic terrorists.” #Debate… https://t.co/Rf48XkZWbu",FALSE,15566,NA,2016-10-20 01:34:49,TRUE,NA,788916346432000000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,8624,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Hey @POTUS - WE AGREE!
#BigLeagueTruth #DrainTheSwamp https://t.co/WnofYy60fc",FALSE,11852,NA,2016-10-20 01:32:46,FALSE,NA,788915831094678000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6297,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Moderator: Hillary paid $225,000 by a Brazilian bank for a speech that called for “open borders.” That’s a quote! #Debate #BigLeagueTruth",FALSE,20413,NA,2016-10-20 01:29:22,FALSE,NA,788914975779664000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,10982,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"TRUMP &amp; CLINTON ON IMMIGRATION
#Debate #BigLeagueTruth https://t.co/OP4c7Jc8Ad",FALSE,9401,NA,2016-10-20 01:28:41,FALSE,NA,788914805583208000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,4811,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Hillary is too weak to lead on border security-no solutions, no ideas, no credibility.She supported NAFTA, worst deal in US history. #Debate",FALSE,14851,NA,2016-10-20 01:28:08,FALSE,NA,788914665136923000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,5781,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Plain &amp, Simple: We should only admit into this country those who share our VALUES and RESPECT our people. https://t.co/TlJo8dtVjZ,FALSE,12963,NA,2016-10-20 01:24:20,FALSE,NA,788913709313700000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5918,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,
One of my first acts as President will be to deport the drug lords and then secure the border. #Debate #MAGA,FALSE,16094,NA,2016-10-20 01:23:45,FALSE,NA,788913564765479000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,6498,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Hillary Clinton will use American tax dollars to provide amnesty for thousands of illegals. I will put… https://t.co/ZpV33TfbR6,FALSE,11172,NA,2016-10-20 01:22:56,TRUE,NA,788913356656652000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5710,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Drugs are pouring into this country. If we have no border, we have no country. That’s why ICE endorsed me. #Debate #BigLeagueTruth",FALSE,16452,NA,2016-10-20 01:22:19,FALSE,NA,788913202474000000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,7626,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"#SecondAmendment #2A
#Debates https://t.co/QbOaf8Dlhs",FALSE,10350,NA,2016-10-20 01:18:09,FALSE,NA,788912156234228000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5039,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
It is so imperative that we have the right justices. #DrainTheSwamp #Debates #BigLeagueTruth https://t.co/RHryqijTlu,FALSE,9750,NA,2016-10-20 01:14:12,FALSE,NA,788911161605444000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4804,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
.@HillaryClinton lists litany of ways she plans to restrict gun rights. 2A will not survive a Hillary presidency. #Debate #BigLeagueTruth,FALSE,10688,NA,2016-10-20 01:13:09,FALSE,NA,788910896026358000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,4881,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"My wife, Melania, will be interviewed tonight at 8:00pm by Anderson Cooper on @CNN. I have no doubt she will do very well. Enjoy!",FALSE,30376,NA,2016-10-17 22:27:00,FALSE,NA,788144305701548000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8011,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!,FALSE,39254,NA,2016-10-17 22:02:11,FALSE,NA,788138062853333000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14778,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Trump Virginia Office Announces Statewide TV Ad Strategy and Leadership Team: https://t.co/wVJZTjY8bA https://t.co/JUBRu4mqCE,FALSE,16811,NA,2016-10-17 21:44:31,FALSE,NA,788133616593277000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7758,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Join me in Colorado Springs, Colorado tomorrow at 1:00pm! #MAGA 
Tickets: https://t.co/ktFk8RuaUK",FALSE,14010,NA,2016-10-17 21:38:13,FALSE,NA,788132030429233000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5512,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Crooked Hillary colluded w/FBI and DOJ and media is covering up to protect her. It's a #RiggedSystem! Our country d… https://t.co/kuinRTImVJ,FALSE,55415,NA,2016-10-17 21:03:16,TRUE,NA,788123233442824000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDonaldTrump,28543,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught",FALSE,37578,NA,2016-10-17 19:31:22,FALSE,NA,788100107220709000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13800,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""Journalists shower Hillary Clinton with campaign cash""
https://t.co/qZPPX0LO4X https://t.co/NsWbJN01Uu",FALSE,22592,NA,2016-10-17 19:23:15,FALSE,NA,788098066075230000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14607,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""State Department official accused of offering 'quid pro quo' in Clinton email scandal"" https://t.co/XkmcKeyRPJ",FALSE,18855,NA,2016-10-17 19:11:28,FALSE,NA,788095098902962000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11158,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44.",FALSE,37633,NA,2016-10-17 16:12:24,FALSE,NA,788050035539866000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14243,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Voter fraud! Crooked Hillary Clinton even got the questions to a debate, and nobody says a word. Can you imagine if I got the questions?",FALSE,47937,NA,2016-10-17 15:24:31,FALSE,NA,788037987556794000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20313,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Unbelievable. https://t.co/D7kpxlQPwU,FALSE,27096,NA,2016-10-17 15:20:17,FALSE,NA,788036918764269000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14826,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info, but no one gets charged? RIGGED! https://t.co/FgGxDsS0a1",FALSE,25730,NA,2016-10-17 14:58:32,FALSE,NA,788031447932215000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13849,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
We have all got to come together and win this election. We can't have four more years of Obama (or worse!).,FALSE,48935,NA,2016-10-17 12:35:45,FALSE,NA,787995512448381000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19212,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!,FALSE,36567,NA,2016-10-17 12:33:48,FALSE,NA,787995025527411000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14178,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""@RosieGray: Peter Thiel chooses now to give $1.25mil in support of Trump https://t.co/sNEEB2n2TE""",FALSE,19554,NA,2016-10-17 12:28:57,FALSE,NA,787993803504415000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8298,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""@PrisonPlanet: Trump accuser praised him in an email as recently as April! This is all yet another hoax. https://t.co/tcKzmIKpfS"" Terrible",FALSE,19754,NA,2016-10-17 12:24:47,FALSE,NA,787992753829478000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10490,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""@MarkSimoneNY: Watch Joe Biden's Long History Of Grabbing, Kissing and Groping Women Who Are Cringing: https://t.co/1iQCMd25Dz""",FALSE,18790,NA,2016-10-17 12:19:33,FALSE,NA,787991439196230000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11075,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Can't believe these totally phoney stories, 100% made up by women (many already proven false) and pushed big time by press, have impact!",FALSE,28816,NA,2016-10-17 12:15:50,FALSE,NA,787990502415167000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10070,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"ALL SAFE IN ORANGE COUNTY, NORTH CAROLINA. With you all the way, will never forget. Now we have to win. Proud of you all!  @NCGOP",FALSE,39593,NA,2016-10-16 22:34:35,FALSE,NA,787783828358259000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14922,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP,FALSE,46533,NA,2016-10-16 22:29:46,FALSE,NA,787782613633208000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23353,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Wow, interview released by Wikileakes shows ""quid pro quo"" in Crooked Hillary e-mail probe.Such a dishonest person - &amp; Paul Ryan does zilch!",FALSE,33537,NA,2016-10-16 22:15:33,FALSE,NA,787779039079625000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14691,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
